transaction_id,claim_id,taxpayer_id,supplier_tpin,supplier_name,supplier_verified,invoice_number,invoice_date,gross_amount,vat_amount,net_amount,description,payment_method,payment_verified
PUR00010457-0007,CLM00010457,TPIN1000000457,TPIN1000000652,Supplier 0652,Yes,INV-644485,2024-06-28,14096,2255,11840,Services,Cheque,Yes
PUR00010457-0008,CLM00010457,TPIN1000000457,TPIN1000000723,Supplier 0723,Yes,INV-816326,2024-06-01,23173,3708,19465,Services,Cheque,Yes
PUR00010457-0009,CLM00010457,TPIN1000000457,TPIN1000000825,Supplier 0825,Yes,INV-835736,2024-04-09,194273,31084,163190,Raw Materials,Cash,Yes
PUR00010457-0010,CLM00010457,TPIN1000000457,TPIN1000000904,Supplier 0904,Yes,INV-32158,2024-07-04,191905,30705,161200,Equipment,Cheque,Yes
PUR00010457-0011,CLM00010457,TPIN1000000457,TPIN1000000407,Supplier 0407,Yes,INV-412443,2024-04-23,15085,2414,12672,Equipment,Cheque,Yes
PUR00010457-0012,CLM00010457,TPIN1000000457,TPIN1000000877,Supplier 0877,Yes,INV-1079,2024-05-02,161863,25898,135965,Equipment,Bank Transfer,Yes
PUR00010457-0013,CLM00010457,TPIN1000000457,TPIN1000000475,Supplier 0475,Yes,INV-211360,2024-06-21,187642,30023,157619,Services,Cheque,Yes
PUR00010457-0014,CLM00010457,TPIN1000000457,TPIN1000000593,Supplier 0593,Yes,INV-892683,2024-07-03,60452,9672,50780,Equipment,Cash,Yes
PUR00010457-0015,CLM00010457,TPIN1000000457,TPIN1000000237,Supplier 0237,Yes,INV-273468,2024-04-10,55688,8910,46778,Goods for Resale,Cash,Yes
PUR00010457-0016,CLM00010457,TPIN1000000457,TPIN1000000340,Supplier 0340,Yes,INV-949470,2024-04-11,204144,32663,171481,Services,Cheque,Yes
PUR00010457-0017,CLM00010457,TPIN1000000457,TPIN1000000334,Supplier 0334,Yes,INV-399911,2024-05-22,167181,26749,140432,Raw Materials,Cheque,Yes
PUR00010457-0018,CLM00010457,TPIN1000000457,TPIN1000000638,Supplier 0638,Yes,INV-86448,2024-05-06,165323,26452,138871,Goods for Resale,Cash,Yes
PUR00010457-0019,CLM00010457,TPIN1000000457,TPIN1000000492,Supplier 0492,Yes,INV-187831,2024-06-04,95395,15263,80132,Equipment,Bank Transfer,Yes
PUR00010458-0001,CLM00010458,TPIN1000000458,TPIN1000000904,Supplier 0904,Yes,INV-869642,2024-07-07,133093,21295,111798,Services,Cheque,Yes
PUR00010458-0002,CLM00010458,TPIN1000000458,TPIN1000000467,Supplier 0467,Yes,INV-62440,2024-07-18,63109,10097,53012,Services,Cash,Yes
PUR00010458-0003,CLM00010458,TPIN1000000458,TPIN1000000071,Supplier 0071,Yes,INV-854149,2024-08-05,84447,13512,70935,Equipment,Cheque,Yes
PUR00010458-0004,CLM00010458,TPIN1000000458,TPIN1000000889,Supplier 0889,Yes,INV-243390,2024-07-08,138482,22157,116325,Services,Cash,Yes
PUR00010458-0005,CLM00010458,TPIN1000000458,TPIN1000000615,Supplier 0615,Yes,INV-686135,2024-08-11,95632,15301,80331,Services,Bank Transfer,Yes
PUR00010458-0006,CLM00010458,TPIN1000000458,TPIN1000000370,Supplier 0370,Yes,INV-514613,2024-07-21,116957,18713,98244,Services,Bank Transfer,Yes
PUR00010458-0007,CLM00010458,TPIN1000000458,TPIN1000000587,Supplier 0587,Yes,INV-559326,2024-06-08,70463,11274,59189,Raw Materials,Cash,Yes
PUR00010458-0008,CLM00010458,TPIN1000000458,TPIN1000000149,Supplier 0149,Yes,INV-746288,2024-06-18,145030,23205,121825,Equipment,Cheque,Yes
PUR00010458-0009,CLM00010458,TPIN1000000458,TPIN1000000869,Supplier 0869,Yes,INV-711729,2024-07-14,25223,4036,21187,Equipment,Cash,Yes
PUR00010458-0010,CLM00010458,TPIN1000000458,TPIN1000000197,Supplier 0197,Yes,INV-95579,2024-05-24,35073,5612,29461,Services,Cash,Yes
PUR00010458-0011,CLM00010458,TPIN1000000458,TPIN1000000252,Supplier 0252,Yes,INV-465006,2024-05-27,145126,23220,121906,Goods for Resale,Cash,Yes
PUR00010458-0012,CLM00010458,TPIN1000000458,TPIN1000000456,Supplier 0456,Yes,INV-495448,2024-08-16,164587,26334,138253,Services,Cheque,Yes
PUR00010458-0013,CLM00010458,TPIN1000000458,TPIN1000000112,Supplier 0112,Yes,INV-759978,2024-07-04,174607,27937,146670,Raw Materials,Cash,Yes
PUR00010458-0014,CLM00010458,TPIN1000000458,TPIN1000000710,Supplier 0710,Yes,INV-534584,2024-07-01,140315,22450,117865,Services,Cheque,Yes
PUR00010458-0015,CLM00010458,TPIN1000000458,TPIN1000000062,Supplier 0062,Yes,INV-508660,2024-05-21,171491,27439,144053,Goods for Resale,Cash,Yes
PUR00010458-0016,CLM00010458,TPIN1000000458,TPIN1000000924,Supplier 0924,Yes,INV-356248,2024-07-22,150254,24041,126213,Raw Materials,Bank Transfer,Yes
PUR00010458-0017,CLM00010458,TPIN1000000458,TPIN1000000498,Supplier 0498,Yes,INV-532409,2024-08-16,145139,23222,121917,Raw Materials,Cheque,Yes
PUR00010458-0018,CLM00010458,TPIN1000000458,TPIN1000000475,Supplier 0475,Yes,INV-853921,2024-05-19,8073,1292,6781,Raw Materials,Bank Transfer,Yes
PUR00010458-0019,CLM00010458,TPIN1000000458,TPIN1000000333,Supplier 0333,Yes,INV-437365,2024-06-04,47187,7550,39637,Equipment,Bank Transfer,Yes
PUR00010459-0001,CLM00010459,TPIN1000000459,TPIN1000000359,Supplier 0359,Yes,INV-833696,2024-02-29,59853,9576,50276,Services,Cheque,Yes
PUR00010459-0002,CLM00010459,TPIN1000000459,TPIN1000000973,Supplier 0973,Yes,INV-640264,2024-01-07,20656,3305,17351,Goods for Resale,Cheque,Yes
PUR00010459-0003,CLM00010459,TPIN1000000459,TPIN1000000393,Supplier 0393,Yes,INV-132572,2024-01-08,179483,28717,150765,Services,Bank Transfer,Yes
PUR00010459-0004,CLM00010459,TPIN1000000459,TPIN1000000231,Supplier 0231,Yes,INV-823110,2023-12-10,118048,18888,99161,Goods for Resale,Cash,Yes
PUR00010459-0005,CLM00010459,TPIN1000000459,TPIN1000000316,Supplier 0316,Yes,INV-714118,2024-01-07,144797,23167,121629,Raw Materials,Cash,Yes
PUR00010459-0006,CLM00010459,TPIN1000000459,TPIN1000000384,Supplier 0384,Yes,INV-222893,2024-02-28,122660,19626,103034,Raw Materials,Cheque,Yes
PUR00010459-0007,CLM00010459,TPIN1000000459,TPIN1000000754,Supplier 0754,Yes,INV-829286,2024-01-20,167106,26737,140369,Services,Cheque,Yes
PUR00010459-0008,CLM00010459,TPIN1000000459,TPIN1000000837,Supplier 0837,Yes,INV-940304,2023-12-14,5450,872,4578,Raw Materials,Bank Transfer,Yes
PUR00010459-0009,CLM00010459,TPIN1000000459,TPIN1000000429,Supplier 0429,Yes,INV-577412,2024-01-08,165103,26417,138687,Goods for Resale,Bank Transfer,Yes
PUR00010459-0010,CLM00010459,TPIN1000000459,TPIN1000000853,Supplier 0853,Yes,INV-537146,2024-02-23,180962,28954,152008,Equipment,Cash,Yes
PUR00010460-0001,CLM00010460,TPIN1000000460,TPIN1000000166,Supplier 0166,Yes,INV-779122,2024-07-01,192239,30758,161481,Goods for Resale,Cash,Yes
PUR00010460-0002,CLM00010460,TPIN1000000460,TPIN1000000316,Supplier 0316,Yes,INV-718682,2024-06-12,132358,21177,111181,Services,Bank Transfer,Yes
PUR00010460-0003,CLM00010460,TPIN1000000460,TPIN1000000584,Supplier 0584,Yes,INV-832311,2024-05-25,16414,2626,13788,Services,Cash,Yes
PUR00010460-0004,CLM00010460,TPIN1000000460,TPIN1000000878,Supplier 0878,Yes,INV-563286,2024-06-21,78055,12489,65566,Equipment,Bank Transfer,Yes
PUR00010460-0005,CLM00010460,TPIN1000000460,TPIN1000000830,Supplier 0830,Yes,INV-20232,2024-06-06,17590,2814,14776,Raw Materials,Cash,Yes
PUR00010460-0006,CLM00010460,TPIN1000000460,TPIN1000000758,Supplier 0758,Yes,INV-835552,2024-04-24,92173,14748,77426,Services,Bank Transfer,Yes
PUR00010460-0007,CLM00010460,TPIN1000000460,TPIN1000000183,Supplier 0183,Yes,INV-571349,2024-04-28,153228,24516,128711,Raw Materials,Cash,Yes
PUR00010460-0008,CLM00010460,TPIN1000000460,TPIN1000000097,Supplier 0097,Yes,INV-292092,2024-05-07,171628,27461,144168,Goods for Resale,Cash,Yes
PUR00010460-0009,CLM00010460,TPIN1000000460,TPIN1000000924,Supplier 0924,Yes,INV-451074,2024-05-25,67717,10835,56882,Goods for Resale,Bank Transfer,Yes
PUR00010460-0010,CLM00010460,TPIN1000000460,TPIN1000000198,Supplier 0198,Yes,INV-972422,2024-04-16,88722,14196,74526,Equipment,Cheque,Yes
PUR00010460-0011,CLM00010460,TPIN1000000460,TPIN1000000629,Supplier 0629,Yes,INV-561156,2024-04-19,69745,11159,58586,Equipment,Cash,Yes
PUR00010461-0001,CLM00010461,TPIN1000000461,TPIN1000000981,Supplier 0981,Yes,INV-5348,2024-12-01,77362,12378,64984,Equipment,Cheque,Yes
PUR00010461-0002,CLM00010461,TPIN1000000461,TPIN1000000421,Supplier 0421,Yes,INV-41878,2024-10-09,198277,31724,166552,Raw Materials,Cheque,Yes
PUR00010461-0003,CLM00010461,TPIN1000000461,TPIN1000000890,Supplier 0890,Yes,INV-657917,2024-09-26,172593,27615,144978,Services,Cheque,Yes
PUR00010461-0004,CLM00010461,TPIN1000000461,TPIN1000000408,Supplier 0408,Yes,INV-992474,2024-09-12,76904,12305,64600,Goods for Resale,Bank Transfer,Yes
PUR00010461-0005,CLM00010461,TPIN1000000461,TPIN1000000990,Supplier 0990,Yes,INV-209634,2024-11-09,200077,32012,168065,Equipment,Bank Transfer,Yes
PUR00010461-0006,CLM00010461,TPIN1000000461,TPIN1000000052,Supplier 0052,Yes,INV-3610,2024-11-24,97976,15676,82300,Equipment,Cheque,Yes
PUR00010461-0007,CLM00010461,TPIN1000000461,TPIN1000000170,Supplier 0170,Yes,INV-752865,2024-11-24,70965,11354,59611,Goods for Resale,Cash,Yes
PUR00010461-0008,CLM00010461,TPIN1000000461,TPIN1000000655,Supplier 0655,Yes,INV-145170,2024-11-09,131835,21094,110741,Equipment,Cheque,Yes
PUR00010461-0009,CLM00010461,TPIN1000000461,TPIN1000000762,Supplier 0762,Yes,INV-356389,2024-12-05,43993,7039,36955,Goods for Resale,Cash,Yes
PUR00010461-0010,CLM00010461,TPIN1000000461,TPIN1000000502,Supplier 0502,Yes,INV-573249,2024-11-04,18543,2967,15576,Goods for Resale,Bank Transfer,Yes
PUR00010461-0011,CLM00010461,TPIN1000000461,TPIN1000000876,Supplier 0876,Yes,INV-229001,2024-12-01,164792,26367,138425,Services,Cheque,Yes
PUR00010461-0012,CLM00010461,TPIN1000000461,TPIN1000000842,Supplier 0842,Yes,INV-646311,2024-11-07,70418,11267,59151,Goods for Resale,Cash,Yes
PUR00010461-0013,CLM00010461,TPIN1000000461,TPIN1000000772,Supplier 0772,Yes,INV-872772,2024-10-16,53522,8563,44958,Goods for Resale,Cheque,Yes
PUR00010461-0014,CLM00010461,TPIN1000000461,TPIN1000000787,Supplier 0787,Yes,INV-82950,2024-09-27,46992,7519,39473,Raw Materials,Bank Transfer,Yes
PUR00010461-0015,CLM00010461,TPIN1000000461,TPIN1000000458,Supplier 0458,Yes,INV-734396,2024-11-12,17432,2789,14643,Goods for Resale,Cash,Yes
PUR00010461-0016,CLM00010461,TPIN1000000461,TPIN1000000284,Supplier 0284,Yes,INV-212019,2024-11-29,43233,6917,36316,Services,Cheque,Yes
PUR00010461-0017,CLM00010461,TPIN1000000461,TPIN1000000976,Supplier 0976,Yes,INV-337723,2024-09-18,98312,15730,82582,Raw Materials,Bank Transfer,Yes
PUR00010462-0001,CLM00010462,TPIN1000000462,TPIN1000000390,Supplier 0390,Yes,INV-293085,2024-09-30,139301,22288,117013,Equipment,Cheque,Yes
PUR00010462-0002,CLM00010462,TPIN1000000462,TPIN1000000000,Supplier 0000,Yes,INV-107628,2024-10-12,160004,25601,134404,Raw Materials,Cheque,Yes
PUR00010462-0003,CLM00010462,TPIN1000000462,TPIN1000000587,Supplier 0587,Yes,INV-314838,2024-08-04,25191,4031,21161,Goods for Resale,Cash,Yes
PUR00010462-0004,CLM00010462,TPIN1000000462,TPIN1000000200,Supplier 0200,Yes,INV-173869,2024-07-31,55540,8886,46654,Equipment,Bank Transfer,Yes
PUR00010462-0005,CLM00010462,TPIN1000000462,TPIN1000000137,Supplier 0137,Yes,INV-975891,2024-07-28,153192,24511,128681,Services,Bank Transfer,Yes
PUR00010462-0006,CLM00010462,TPIN1000000462,TPIN1000000056,Supplier 0056,Yes,INV-146303,2024-09-03,32276,5164,27112,Services,Cash,Yes
PUR00010462-0007,CLM00010462,TPIN1000000462,TPIN1000000468,Supplier 0468,Yes,INV-676174,2024-09-24,198935,31830,167105,Equipment,Bank Transfer,Yes
PUR00010462-0008,CLM00010462,TPIN1000000462,TPIN1000000669,Supplier 0669,Yes,INV-983878,2024-08-16,153764,24602,129162,Services,Bank Transfer,Yes
PUR00010462-0009,CLM00010462,TPIN1000000462,TPIN1000000488,Supplier 0488,Yes,INV-746436,2024-07-24,139436,22310,117126,Raw Materials,Cash,Yes
PUR00010462-0010,CLM00010462,TPIN1000000462,TPIN1000000127,Supplier 0127,Yes,INV-20428,2024-08-22,183410,29346,154064,Raw Materials,Cheque,Yes
PUR00010463-0001,CLM00010463,TPIN1000000463,TPIN1000000852,Supplier 0852,Yes,INV-119858,2024-04-25,109970,17595,92375,Equipment,Bank Transfer,Yes
PUR00010463-0002,CLM00010463,TPIN1000000463,TPIN1000000299,Supplier 0299,Yes,INV-589711,2024-07-03,148981,23837,125144,Equipment,Cheque,Yes
PUR00010463-0003,CLM00010463,TPIN1000000463,TPIN1000000781,Supplier 0781,Yes,INV-733993,2024-05-31,50162,8026,42136,Raw Materials,Cheque,Yes
PUR00010463-0004,CLM00010463,TPIN1000000463,TPIN1000000002,Supplier 0002,Yes,INV-647959,2024-04-18,167898,26864,141035,Services,Cash,Yes
PUR00010463-0005,CLM00010463,TPIN1000000463,TPIN1000000038,Supplier 0038,Yes,INV-735134,2024-06-09,55262,8842,46420,Services,Cheque,Yes
PUR00010463-0006,CLM00010463,TPIN1000000463,TPIN1000000092,Supplier 0092,Yes,INV-792660,2024-05-25,32538,5206,27332,Goods for Resale,Cash,Yes
PUR00010463-0007,CLM00010463,TPIN1000000463,TPIN1000000946,Supplier 0946,Yes,INV-890605,2024-05-27,57247,9160,48088,Services,Cheque,Yes
PUR00010463-0008,CLM00010463,TPIN1000000463,TPIN1000000399,Supplier 0399,Yes,INV-72832,2024-05-22,15951,2552,13399,Services,Bank Transfer,Yes
PUR00010463-0009,CLM00010463,TPIN1000000463,TPIN1000000336,Supplier 0336,Yes,INV-297100,2024-06-12,22513,3602,18911,Services,Cheque,Yes
PUR00010463-0010,CLM00010463,TPIN1000000463,TPIN1000000874,Supplier 0874,Yes,INV-297380,2024-05-17,118955,19033,99922,Raw Materials,Cheque,Yes
PUR00010464-0001,CLM00010464,TPIN1000000464,TPIN1000000360,Supplier 0360,Yes,INV-688958,2024-04-23,137676,22028,115648,Raw Materials,Cash,Yes
PUR00010464-0002,CLM00010464,TPIN1000000464,TPIN1000000558,Supplier 0558,Yes,INV-430582,2024-05-11,60591,9694,50896,Goods for Resale,Cash,Yes
PUR00010464-0003,CLM00010464,TPIN1000000464,TPIN1000000171,Supplier 0171,Yes,INV-349049,2024-05-24,174181,27869,146312,Goods for Resale,Cheque,Yes
PUR00010464-0004,CLM00010464,TPIN1000000464,TPIN1000000057,Supplier 0057,Yes,INV-620533,2024-05-26,38059,6089,31970,Raw Materials,Cash,Yes
PUR00010464-0005,CLM00010464,TPIN1000000464,TPIN1000000023,Supplier 0023,Yes,INV-692677,2024-04-25,15540,2486,13053,Equipment,Bank Transfer,Yes
PUR00010464-0006,CLM00010464,TPIN1000000464,TPIN1000000079,Supplier 0079,Yes,INV-497466,2024-05-03,88023,14084,73939,Goods for Resale,Cash,Yes
PUR00010464-0007,CLM00010464,TPIN1000000464,TPIN1000000693,Supplier 0693,Yes,INV-845804,2024-04-14,53452,8552,44900,Goods for Resale,Cheque,Yes
PUR00010464-0008,CLM00010464,TPIN1000000464,TPIN1000000398,Supplier 0398,Yes,INV-238195,2024-07-01,62360,9978,52383,Goods for Resale,Bank Transfer,Yes
PUR00010464-0009,CLM00010464,TPIN1000000464,TPIN1000000935,Supplier 0935,Yes,INV-285558,2024-06-11,187717,30035,157682,Services,Bank Transfer,Yes
PUR00010464-0010,CLM00010464,TPIN1000000464,TPIN1000000958,Supplier 0958,Yes,INV-44043,2024-07-03,182779,29245,153535,Services,Cash,Yes
PUR00010464-0011,CLM00010464,TPIN1000000464,TPIN1000000267,Supplier 0267,Yes,INV-608198,2024-07-04,14969,2395,12574,Goods for Resale,Cash,Yes
PUR00010464-0012,CLM00010464,TPIN1000000464,TPIN1000000670,Supplier 0670,Yes,INV-212534,2024-05-10,92025,14724,77301,Services,Cheque,Yes
PUR00010464-0013,CLM00010464,TPIN1000000464,TPIN1000000056,Supplier 0056,Yes,INV-860717,2024-06-12,178816,28611,150205,Equipment,Cash,Yes
PUR00010464-0014,CLM00010464,TPIN1000000464,TPIN1000000122,Supplier 0122,Yes,INV-248200,2024-04-07,158030,25285,132745,Raw Materials,Bank Transfer,Yes
PUR00010464-0015,CLM00010464,TPIN1000000464,TPIN1000000471,Supplier 0471,Yes,INV-883374,2024-06-22,125356,20057,105299,Raw Materials,Cheque,Yes
PUR00010464-0016,CLM00010464,TPIN1000000464,TPIN1000000431,Supplier 0431,Yes,INV-728313,2024-06-07,6386,1022,5364,Goods for Resale,Cash,Yes
PUR00010464-0017,CLM00010464,TPIN1000000464,TPIN1000000198,Supplier 0198,Yes,INV-780247,2024-05-24,19928,3188,16740,Goods for Resale,Cheque,Yes
PUR00010464-0018,CLM00010464,TPIN1000000464,TPIN1000000469,Supplier 0469,Yes,INV-417013,2024-04-27,93416,14947,78470,Goods for Resale,Cash,Yes
PUR00010465-0001,CLM00010465,TPIN1000000465,TPIN1000000628,Supplier 0628,Yes,INV-253362,2024-09-06,46195,7391,38804,Raw Materials,Cash,Yes
PUR00010465-0002,CLM00010465,TPIN1000000465,TPIN1000000098,Supplier 0098,Yes,INV-365000,2024-10-14,112808,18049,94759,Goods for Resale,Cheque,Yes
PUR00010465-0003,CLM00010465,TPIN1000000465,TPIN1000000304,Supplier 0304,Yes,INV-589901,2024-09-10,34795,5567,29228,Services,Cheque,Yes
PUR00010465-0004,CLM00010465,TPIN1000000465,TPIN1000000292,Supplier 0292,Yes,INV-592740,2024-08-15,161328,25813,135516,Equipment,Bank Transfer,Yes
PUR00010465-0005,CLM00010465,TPIN1000000465,TPIN1000000916,Supplier 0916,Yes,INV-68525,2024-08-31,17545,2807,14738,Services,Cash,Yes
PUR00010465-0006,CLM00010465,TPIN1000000465,TPIN1000000533,Supplier 0533,Yes,INV-855721,2024-08-14,31223,4996,26228,Raw Materials,Bank Transfer,Yes
PUR00010465-0007,CLM00010465,TPIN1000000465,TPIN1000000532,Supplier 0532,Yes,INV-288289,2024-10-26,50008,8001,42007,Goods for Resale,Bank Transfer,Yes
PUR00010465-0008,CLM00010465,TPIN1000000465,TPIN1000000668,Supplier 0668,Yes,INV-366864,2024-08-22,139100,22256,116844,Goods for Resale,Cheque,Yes
PUR00010465-0009,CLM00010465,TPIN1000000465,TPIN1000000616,Supplier 0616,Yes,INV-800572,2024-09-05,54818,8771,46047,Equipment,Cheque,Yes
PUR00010465-0010,CLM00010465,TPIN1000000465,TPIN1000000268,Supplier 0268,Yes,INV-645755,2024-09-06,54954,8793,46161,Goods for Resale,Cheque,Yes
PUR00010465-0011,CLM00010465,TPIN1000000465,TPIN1000000331,Supplier 0331,Yes,INV-152743,2024-08-26,164752,26360,138392,Equipment,Bank Transfer,Yes
PUR00010465-0012,CLM00010465,TPIN1000000465,TPIN1000000691,Supplier 0691,Yes,INV-561689,2024-10-24,162800,26048,136752,Equipment,Cash,Yes
PUR00010465-0013,CLM00010465,TPIN1000000465,TPIN1000000597,Supplier 0597,Yes,INV-633653,2024-10-30,87191,13951,73241,Services,Cheque,Yes
PUR00010466-0001,CLM00010466,TPIN1000000466,TPIN1000000847,Supplier 0847,Yes,INV-467287,2024-07-29,162548,26008,136540,Equipment,Cheque,Yes
PUR00010466-0002,CLM00010466,TPIN1000000466,TPIN1000000461,Supplier 0461,Yes,INV-442081,2024-06-07,46356,7417,38939,Services,Cash,Yes
PUR00010466-0003,CLM00010466,TPIN1000000466,TPIN1000000443,Supplier 0443,Yes,INV-888708,2024-07-03,154747,24760,129988,Equipment,Cheque,Yes
PUR00010466-0004,CLM00010466,TPIN1000000466,TPIN1000000754,Supplier 0754,Yes,INV-708053,2024-06-03,180309,28849,151460,Raw Materials,Cash,Yes
PUR00010466-0005,CLM00010466,TPIN1000000466,TPIN1000000539,Supplier 0539,Yes,INV-513655,2024-07-04,202888,32462,170426,Raw Materials,Bank Transfer,Yes
PUR00010466-0006,CLM00010466,TPIN1000000466,TPIN1000000342,Supplier 0342,Yes,INV-960110,2024-07-19,54870,8779,46091,Services,Cheque,Yes
PUR00010467-0001,CLM00010467,TPIN1000000467,TPIN1000000537,Supplier 0537,Yes,INV-626879,2024-02-10,38571,6171,32399,Equipment,Cash,Yes
PUR00010467-0002,CLM00010467,TPIN1000000467,TPIN1000000814,Supplier 0814,Yes,INV-813336,2024-04-16,186103,29776,156327,Services,Cash,Yes
PUR00010467-0003,CLM00010467,TPIN1000000467,TPIN1000000238,Supplier 0238,Yes,INV-176903,2024-04-11,182807,29249,153558,Goods for Resale,Cash,Yes
PUR00010467-0004,CLM00010467,TPIN1000000467,TPIN1000000150,Supplier 0150,Yes,INV-207338,2024-02-27,36879,5901,30978,Raw Materials,Cash,Yes
PUR00010467-0005,CLM00010467,TPIN1000000467,TPIN1000000379,Supplier 0379,Yes,INV-759228,2024-02-18,89898,14384,75515,Services,Cheque,Yes
PUR00010467-0006,CLM00010467,TPIN1000000467,TPIN1000000592,Supplier 0592,Yes,INV-351327,2024-01-29,62538,10006,52532,Goods for Resale,Bank Transfer,Yes
PUR00010467-0007,CLM00010467,TPIN1000000467,TPIN1000000883,Supplier 0883,Yes,INV-874207,2024-02-09,130631,20901,109730,Equipment,Cash,Yes
PUR00010467-0008,CLM00010467,TPIN1000000467,TPIN1000000845,Supplier 0845,Yes,INV-799850,2024-03-14,32537,5206,27331,Goods for Resale,Cash,Yes
PUR00010467-0009,CLM00010467,TPIN1000000467,TPIN1000000208,Supplier 0208,Yes,INV-44613,2024-02-25,141102,22576,118525,Services,Cheque,Yes
PUR00010468-0001,CLM00010468,TPIN1000000468,TPIN1000000759,Supplier 0759,Yes,INV-262143,2024-04-10,133963,21434,112529,Raw Materials,Bank Transfer,Yes
PUR00010468-0002,CLM00010468,TPIN1000000468,TPIN1000000928,Supplier 0928,Yes,INV-723766,2024-03-29,45272,7243,38028,Equipment,Cash,Yes
PUR00010468-0003,CLM00010468,TPIN1000000468,TPIN1000000738,Supplier 0738,Yes,INV-154543,2024-06-12,179903,28784,151118,Equipment,Cheque,Yes
PUR00010468-0004,CLM00010468,TPIN1000000468,TPIN1000000682,Supplier 0682,Yes,INV-185088,2024-03-31,94738,15158,79580,Services,Cheque,Yes
PUR00010468-0005,CLM00010468,TPIN1000000468,TPIN1000000166,Supplier 0166,Yes,INV-400142,2024-06-14,132943,21271,111672,Equipment,Cash,Yes
PUR00010468-0006,CLM00010468,TPIN1000000468,TPIN1000000634,Supplier 0634,Yes,INV-891032,2024-05-02,7010,1122,5888,Services,Cash,Yes
PUR00010469-0001,CLM00010469,TPIN1000000469,TPIN1000000163,Supplier 0163,Yes,INV-758815,2024-10-02,44691,7151,37540,Goods for Resale,Cash,Yes
PUR00010469-0002,CLM00010469,TPIN1000000469,TPIN1000000910,Supplier 0910,Yes,INV-749429,2024-09-20,24279,3885,20394,Goods for Resale,Bank Transfer,Yes
PUR00010469-0003,CLM00010469,TPIN1000000469,TPIN1000000185,Supplier 0185,Yes,INV-859093,2024-12-09,160040,25606,134434,Goods for Resale,Bank Transfer,Yes
PUR00010469-0004,CLM00010469,TPIN1000000469,TPIN1000000431,Supplier 0431,Yes,INV-695628,2024-10-28,6537,1046,5491,Raw Materials,Cheque,Yes
PUR00010469-0005,CLM00010469,TPIN1000000469,TPIN1000000526,Supplier 0526,Yes,INV-123396,2024-11-14,93852,15016,78836,Equipment,Bank Transfer,Yes
PUR00010469-0006,CLM00010469,TPIN1000000469,TPIN1000000497,Supplier 0497,Yes,INV-220576,2024-10-17,181687,29070,152617,Services,Cheque,Yes
PUR00010469-0007,CLM00010469,TPIN1000000469,TPIN1000000219,Supplier 0219,Yes,INV-883993,2024-11-27,16712,2674,14038,Services,Cheque,Yes
PUR00010469-0008,CLM00010469,TPIN1000000469,TPIN1000000785,Supplier 0785,Yes,INV-347896,2024-09-21,113182,18109,95073,Equipment,Cash,Yes
PUR00010469-0009,CLM00010469,TPIN1000000469,TPIN1000000127,Supplier 0127,Yes,INV-289766,2024-10-20,139759,22361,117397,Equipment,Cash,Yes
PUR00010470-0001,CLM00010470,TPIN1000000470,TPIN1000000559,Supplier 0559,Yes,INV-490470,2024-06-01,191540,30646,160894,Equipment,Cash,Yes
