transaction_id,claim_id,taxpayer_id,customer_name,customer_country,invoice_number,invoice_date,is_export,gross_amount,vat_amount,net_amount,export_doc_reference,payment_received
SAL00010603-0012,CLM00010603,TPIN1000000603,Local Customer 11,Zambia,SINV-744031,2024-07-28,No,174532,27925,146607,N/A,Yes
SAL00010603-0013,CLM00010603,TPIN1000000603,Local Customer 12,Zambia,SINV-937101,2024-08-31,No,95431,15269,80162,N/A,Yes
SAL00010603-0014,CLM00010603,TPIN1000000603,Local Customer 13,Zambia,SINV-360480,2024-06-18,No,141012,22562,118450,N/A,Yes
SAL00010603-0015,CLM00010603,TPIN1000000603,Local Customer 14,Zambia,SINV-906266,2024-07-23,No,231956,37113,194843,N/A,Yes
SAL00010603-0016,CLM00010603,TPIN1000000603,Local Customer 15,Zambia,SINV-809689,2024-08-28,No,94367,15099,79268,N/A,Yes
SAL00010603-0017,CLM00010603,TPIN1000000603,Local Customer 16,Zambia,SINV-322751,2024-06-16,No,189431,30309,159122,N/A,Yes
SAL00010603-0018,CLM00010603,TPIN1000000603,Local Customer 17,Zambia,SINV-403530,2024-08-03,No,306222,48996,257227,N/A,Yes
SAL00010603-0019,CLM00010603,TPIN1000000603,Local Customer 18,Zambia,SINV-635053,2024-08-03,No,64284,10285,53999,N/A,Yes
SAL00010603-0020,CLM00010603,TPIN1000000603,Tanzania Buyer 19,DRC,SINV-317354,2024-08-25,Yes,164318,0,164318,EXP-593123,Yes
SAL00010603-0021,CLM00010603,TPIN1000000603,Local Customer 20,Zambia,SINV-974239,2024-08-30,No,91942,14711,77232,N/A,Yes
SAL00010603-0022,CLM00010603,TPIN1000000603,Local Customer 21,Zambia,SINV-413733,2024-08-29,No,105229,16837,88393,N/A,Yes
SAL00010603-0023,CLM00010603,TPIN1000000603,Malawi Buyer 22,Zimbabwe,SINV-257858,2024-07-18,Yes,189457,0,189457,EXP-249974,Yes
SAL00010603-0024,CLM00010603,TPIN1000000603,DRC Buyer 23,Malawi,SINV-254038,2024-08-09,Yes,52327,0,52327,EXP-907048,Yes
SAL00010604-0001,CLM00010604,TPIN1000000604,Local Customer 0,Zambia,SINV-797296,2024-04-11,No,110201,17632,92569,N/A,Yes
SAL00010604-0002,CLM00010604,TPIN1000000604,UK Buyer 1,UK,SINV-684951,2024-03-29,Yes,19445,0,19445,EXP-81925,Yes
SAL00010604-0003,CLM00010604,TPIN1000000604,UAE Buyer 2,Malawi,SINV-48027,2024-04-25,Yes,150540,0,150540,EXP-845063,Yes
SAL00010604-0004,CLM00010604,TPIN1000000604,UK Buyer 3,Zimbabwe,SINV-945126,2024-04-21,Yes,157939,0,157939,EXP-404790,Yes
SAL00010604-0005,CLM00010604,TPIN1000000604,Local Customer 4,Zambia,SINV-207667,2024-02-25,No,174274,27884,146390,N/A,Yes
SAL00010604-0006,CLM00010604,TPIN1000000604,Local Customer 5,Zambia,SINV-181573,2024-04-30,No,149644,23943,125701,N/A,Yes
SAL00010604-0007,CLM00010604,TPIN1000000604,Botswana Buyer 6,China,SINV-712313,2024-04-07,Yes,176784,0,176784,EXP-175677,Yes
SAL00010604-0008,CLM00010604,TPIN1000000604,Local Customer 7,Zambia,SINV-508453,2024-04-12,No,96335,15414,80922,N/A,Yes
SAL00010604-0009,CLM00010604,TPIN1000000604,Local Customer 8,Zambia,SINV-833977,2024-03-16,No,148651,23784,124867,N/A,Yes
SAL00010604-0010,CLM00010604,TPIN1000000604,Local Customer 9,Zambia,SINV-925992,2024-04-24,No,141806,22689,119117,N/A,Yes
SAL00010604-0011,CLM00010604,TPIN1000000604,South Africa Buyer 10,UK,SINV-402117,2024-02-11,Yes,128741,0,128741,EXP-703713,Yes
SAL00010604-0012,CLM00010604,TPIN1000000604,Local Customer 11,Zambia,SINV-921037,2024-02-15,No,11615,1858,9757,N/A,Yes
SAL00010604-0013,CLM00010604,TPIN1000000604,China Buyer 12,Zimbabwe,SINV-586505,2024-04-10,Yes,21438,0,21438,EXP-247442,Yes
SAL00010604-0014,CLM00010604,TPIN1000000604,Local Customer 13,Zambia,SINV-870537,2024-02-16,No,296591,47455,249136,N/A,Yes
SAL00010604-0015,CLM00010604,TPIN1000000604,DRC Buyer 14,Tanzania,SINV-878238,2024-02-26,Yes,217287,0,217287,EXP-487778,Yes
SAL00010604-0016,CLM00010604,TPIN1000000604,Local Customer 15,Zambia,SINV-251990,2024-02-21,No,134941,21591,113350,N/A,Yes
SAL00010604-0017,CLM00010604,TPIN1000000604,Local Customer 16,Zambia,SINV-778671,2024-02-11,No,25682,4109,21573,N/A,Yes
SAL00010604-0018,CLM00010604,TPIN1000000604,China Buyer 17,Tanzania,SINV-215847,2024-02-22,Yes,66350,0,66350,EXP-45380,Yes
SAL00010604-0019,CLM00010604,TPIN1000000604,Local Customer 18,Zambia,SINV-821011,2024-03-08,No,174687,27950,146737,N/A,Yes
SAL00010604-0020,CLM00010604,TPIN1000000604,Malawi Buyer 19,China,SINV-712774,2024-03-18,Yes,309725,0,309725,EXP-742299,Yes
SAL00010604-0021,CLM00010604,TPIN1000000604,Local Customer 20,Zambia,SINV-768009,2024-03-12,No,267624,42820,224804,N/A,Yes
SAL00010604-0022,CLM00010604,TPIN1000000604,Local Customer 21,Zambia,SINV-228426,2024-02-16,No,118569,18971,99598,N/A,Yes
SAL00010604-0023,CLM00010604,TPIN1000000604,Botswana Buyer 22,China,SINV-91546,2024-02-22,Yes,206275,0,206275,EXP-682207,Yes
SAL00010605-0001,CLM00010605,TPIN1000000605,Local Customer 0,Zambia,SINV-432088,2024-08-21,No,48556,7769,40787,N/A,Yes
SAL00010605-0002,CLM00010605,TPIN1000000605,Local Customer 1,Zambia,SINV-518201,2024-11-01,No,35983,5757,30226,N/A,Yes
SAL00010605-0003,CLM00010605,TPIN1000000605,DRC Buyer 2,Zimbabwe,SINV-16817,2024-09-20,Yes,87136,0,87136,EXP-501579,Yes
SAL00010605-0004,CLM00010605,TPIN1000000605,UAE Buyer 3,Malawi,SINV-387924,2024-09-24,Yes,119060,0,119060,EXP-69729,Yes
SAL00010605-0005,CLM00010605,TPIN1000000605,Botswana Buyer 4,DRC,SINV-637852,2024-11-01,Yes,287839,0,287839,EXP-192248,Yes
SAL00010605-0006,CLM00010605,TPIN1000000605,Botswana Buyer 5,Zimbabwe,SINV-493417,2024-08-21,Yes,28075,0,28075,EXP-224221,Yes
SAL00010605-0007,CLM00010605,TPIN1000000605,UK Buyer 6,Botswana,SINV-559639,2024-08-28,Yes,44670,0,44670,EXP-658832,Yes
SAL00010605-0008,CLM00010605,TPIN1000000605,Local Customer 7,Zambia,SINV-218040,2024-09-08,No,182629,29221,153409,N/A,Yes
SAL00010605-0009,CLM00010605,TPIN1000000605,Local Customer 8,Zambia,SINV-274849,2024-09-21,No,286429,45829,240601,N/A,Yes
SAL00010605-0010,CLM00010605,TPIN1000000605,Local Customer 9,Zambia,SINV-695500,2024-09-25,No,12175,1948,10227,N/A,Yes
SAL00010605-0011,CLM00010605,TPIN1000000605,Local Customer 10,Zambia,SINV-380105,2024-11-03,No,299558,47929,251629,N/A,Yes
SAL00010605-0012,CLM00010605,TPIN1000000605,Local Customer 11,Zambia,SINV-368813,2024-09-11,No,205430,32869,172561,N/A,Yes
SAL00010606-0001,CLM00010606,TPIN1000000606,Local Customer 0,Zambia,SINV-66006,2024-06-01,No,214713,34354,180359,N/A,Yes
SAL00010606-0002,CLM00010606,TPIN1000000606,Local Customer 1,Zambia,SINV-976066,2024-07-16,No,221989,35518,186470,N/A,Yes
SAL00010606-0003,CLM00010606,TPIN1000000606,Local Customer 2,Zambia,SINV-967427,2024-05-25,No,97932,15669,82263,N/A,Yes
SAL00010606-0004,CLM00010606,TPIN1000000606,South Africa Buyer 3,Tanzania,SINV-247592,2024-07-25,Yes,165139,0,165139,EXP-559931,Yes
SAL00010606-0005,CLM00010606,TPIN1000000606,Local Customer 4,Zambia,SINV-598253,2024-07-18,No,180678,28909,151770,N/A,Yes
SAL00010606-0006,CLM00010606,TPIN1000000606,Local Customer 5,Zambia,SINV-610425,2024-07-20,No,246589,39454,207135,N/A,Yes
SAL00010606-0007,CLM00010606,TPIN1000000606,Local Customer 6,Zambia,SINV-268739,2024-07-31,No,253301,40528,212773,N/A,Yes
SAL00010606-0008,CLM00010606,TPIN1000000606,Local Customer 7,Zambia,SINV-326678,2024-05-17,No,121413,19426,101987,N/A,Yes
SAL00010606-0009,CLM00010606,TPIN1000000606,Local Customer 8,Zambia,SINV-914897,2024-06-30,No,118355,18937,99418,N/A,Yes
SAL00010606-0010,CLM00010606,TPIN1000000606,Local Customer 9,Zambia,SINV-584604,2024-06-09,No,44703,7152,37550,N/A,Yes
SAL00010606-0011,CLM00010606,TPIN1000000606,Malawi Buyer 10,Zimbabwe,SINV-323804,2024-05-23,Yes,85985,0,85985,EXP-69109,Yes
SAL00010606-0012,CLM00010606,TPIN1000000606,Tanzania Buyer 11,Zimbabwe,SINV-621273,2024-06-20,Yes,159013,0,159013,EXP-149724,Yes
SAL00010606-0013,CLM00010606,TPIN1000000606,Local Customer 12,Zambia,SINV-810058,2024-06-11,No,233455,37353,196102,N/A,Yes
SAL00010606-0014,CLM00010606,TPIN1000000606,Local Customer 13,Zambia,SINV-474374,2024-07-25,No,282564,45210,237354,N/A,Yes
SAL00010606-0015,CLM00010606,TPIN1000000606,Local Customer 14,Zambia,SINV-43623,2024-07-24,No,226761,36282,190479,N/A,Yes
SAL00010606-0016,CLM00010606,TPIN1000000606,Local Customer 15,Zambia,SINV-297768,2024-05-23,No,254021,40643,213378,N/A,Yes
SAL00010606-0017,CLM00010606,TPIN1000000606,Botswana Buyer 16,UAE,SINV-879261,2024-06-16,Yes,236824,0,236824,EXP-190540,Yes
SAL00010606-0018,CLM00010606,TPIN1000000606,Local Customer 17,Zambia,SINV-502754,2024-05-28,No,160891,25743,135148,N/A,Yes
SAL00010606-0019,CLM00010606,TPIN1000000606,Local Customer 18,Zambia,SINV-195784,2024-07-23,No,236365,37818,198546,N/A,Yes
SAL00010606-0020,CLM00010606,TPIN1000000606,Local Customer 19,Zambia,SINV-806350,2024-06-14,No,144927,23188,121739,N/A,Yes
SAL00010606-0021,CLM00010606,TPIN1000000606,Local Customer 20,Zambia,SINV-449502,2024-07-23,No,75128,12020,63107,N/A,Yes
SAL00010607-0001,CLM00010607,TPIN1000000607,Local Customer 0,Zambia,SINV-270575,2023-11-30,No,208421,33347,175073,N/A,Yes
SAL00010607-0002,CLM00010607,TPIN1000000607,Botswana Buyer 1,China,SINV-589380,2023-12-24,Yes,152405,0,152405,EXP-997043,Yes
SAL00010607-0003,CLM00010607,TPIN1000000607,China Buyer 2,Malawi,SINV-174108,2023-12-14,Yes,300305,0,300305,EXP-415146,Yes
SAL00010607-0004,CLM00010607,TPIN1000000607,Local Customer 3,Zambia,SINV-310237,2023-12-06,No,271105,43377,227728,N/A,Yes
SAL00010607-0005,CLM00010607,TPIN1000000607,UK Buyer 4,Malawi,SINV-996270,2024-01-01,Yes,15244,0,15244,EXP-402597,Yes
SAL00010607-0006,CLM00010607,TPIN1000000607,Local Customer 5,Zambia,SINV-993508,2024-01-05,No,124091,19855,104236,N/A,Yes
SAL00010607-0007,CLM00010607,TPIN1000000607,Local Customer 6,Zambia,SINV-892469,2024-01-24,No,67953,10872,57080,N/A,Yes
SAL00010607-0008,CLM00010607,TPIN1000000607,Local Customer 7,Zambia,SINV-31038,2023-12-21,No,268473,42956,225517,N/A,Yes
SAL00010607-0009,CLM00010607,TPIN1000000607,UK Buyer 8,China,SINV-534429,2023-12-27,Yes,169758,0,169758,EXP-240594,Yes
SAL00010607-0010,CLM00010607,TPIN1000000607,Local Customer 9,Zambia,SINV-648521,2023-11-06,No,130958,20953,110005,N/A,Yes
SAL00010607-0011,CLM00010607,TPIN1000000607,Local Customer 10,Zambia,SINV-645788,2023-11-21,No,56313,9010,47303,N/A,Yes
SAL00010607-0012,CLM00010607,TPIN1000000607,Malawi Buyer 11,Zimbabwe,SINV-329176,2024-01-18,Yes,219921,0,219921,EXP-476671,Yes
SAL00010607-0013,CLM00010607,TPIN1000000607,Local Customer 12,Zambia,SINV-759050,2023-11-21,No,284167,45467,238701,N/A,Yes
SAL00010607-0014,CLM00010607,TPIN1000000607,Local Customer 13,Zambia,SINV-653232,2023-11-26,No,231509,37041,194468,N/A,Yes
SAL00010607-0015,CLM00010607,TPIN1000000607,Local Customer 14,Zambia,SINV-737200,2023-11-17,No,84734,13557,71176,N/A,Yes
SAL00010608-0001,CLM00010608,TPIN1000000608,Local Customer 0,Zambia,SINV-212762,2024-06-10,No,201036,32166,168870,N/A,Yes
SAL00010608-0002,CLM00010608,TPIN1000000608,Local Customer 1,Zambia,SINV-10944,2024-04-30,No,255514,40882,214632,N/A,Yes
SAL00010608-0003,CLM00010608,TPIN1000000608,Local Customer 2,Zambia,SINV-619480,2024-06-13,No,81804,13089,68715,N/A,Yes
SAL00010608-0004,CLM00010608,TPIN1000000608,Local Customer 3,Zambia,SINV-450703,2024-06-17,No,296074,47372,248702,N/A,Yes
SAL00010608-0005,CLM00010608,TPIN1000000608,Local Customer 4,Zambia,SINV-126594,2024-05-12,No,280217,44835,235383,N/A,Yes
SAL00010608-0006,CLM00010608,TPIN1000000608,Local Customer 5,Zambia,SINV-288974,2024-04-23,No,239882,38381,201501,N/A,Yes
SAL00010608-0007,CLM00010608,TPIN1000000608,Local Customer 6,Zambia,SINV-4440,2024-05-14,No,222883,35661,187221,N/A,Yes
SAL00010608-0008,CLM00010608,TPIN1000000608,Local Customer 7,Zambia,SINV-396392,2024-04-06,No,245319,39251,206068,N/A,Yes
SAL00010608-0009,CLM00010608,TPIN1000000608,Local Customer 8,Zambia,SINV-249375,2024-06-07,No,213978,34236,179742,N/A,Yes
SAL00010608-0010,CLM00010608,TPIN1000000608,Local Customer 9,Zambia,SINV-215744,2024-04-28,No,253963,40634,213329,N/A,Yes
SAL00010608-0011,CLM00010608,TPIN1000000608,Zimbabwe Buyer 10,Tanzania,SINV-355265,2024-05-04,Yes,32053,0,32053,EXP-473306,Yes
SAL00010608-0012,CLM00010608,TPIN1000000608,Tanzania Buyer 11,UAE,SINV-207860,2024-06-22,Yes,282656,0,282656,EXP-388945,Yes
SAL00010608-0013,CLM00010608,TPIN1000000608,Local Customer 12,Zambia,SINV-722204,2024-05-01,No,123237,19718,103519,N/A,Yes
SAL00010608-0014,CLM00010608,TPIN1000000608,South Africa Buyer 13,UK,SINV-404726,2024-06-23,Yes,299466,0,299466,EXP-78303,Yes
SAL00010608-0015,CLM00010608,TPIN1000000608,Local Customer 14,Zambia,SINV-456157,2024-04-19,No,150114,24018,126095,N/A,Yes
SAL00010608-0016,CLM00010608,TPIN1000000608,Local Customer 15,Zambia,SINV-84164,2024-04-14,No,131549,21048,110501,N/A,Yes
SAL00010608-0017,CLM00010608,TPIN1000000608,Local Customer 16,Zambia,SINV-404988,2024-05-28,No,68557,10969,57588,N/A,Yes
SAL00010609-0001,CLM00010609,TPIN1000000609,Local Customer 0,Zambia,SINV-188070,2024-01-17,No,54474,8716,45758,N/A,Yes
SAL00010609-0002,CLM00010609,TPIN1000000609,UAE Buyer 1,China,SINV-421187,2024-01-09,Yes,242340,0,242340,EXP-776073,Yes
SAL00010609-0003,CLM00010609,TPIN1000000609,Local Customer 2,Zambia,SINV-220304,2024-02-05,No,130716,20914,109801,N/A,Yes
SAL00010609-0004,CLM00010609,TPIN1000000609,Local Customer 3,Zambia,SINV-737663,2024-01-18,No,165870,26539,139331,N/A,Yes
SAL00010609-0005,CLM00010609,TPIN1000000609,Tanzania Buyer 4,Tanzania,SINV-982109,2024-02-23,Yes,233274,0,233274,EXP-755799,Yes
SAL00010609-0006,CLM00010609,TPIN1000000609,China Buyer 5,South Africa,SINV-132157,2024-02-26,Yes,20544,0,20544,EXP-859919,Yes
SAL00010609-0007,CLM00010609,TPIN1000000609,Local Customer 6,Zambia,SINV-524532,2024-03-07,No,234423,37508,196915,N/A,Yes
SAL00010609-0008,CLM00010609,TPIN1000000609,Local Customer 7,Zambia,SINV-433805,2024-02-09,No,258578,41372,217205,N/A,Yes
SAL00010609-0009,CLM00010609,TPIN1000000609,China Buyer 8,Tanzania,SINV-656263,2023-12-29,Yes,182510,0,182510,EXP-633544,Yes
SAL00010609-0010,CLM00010609,TPIN1000000609,UK Buyer 9,Malawi,SINV-459207,2024-01-22,Yes,132566,0,132566,EXP-735966,Yes
SAL00010609-0011,CLM00010609,TPIN1000000609,Zimbabwe Buyer 10,UK,SINV-518375,2024-01-15,Yes,49268,0,49268,EXP-888392,Yes
SAL00010609-0012,CLM00010609,TPIN1000000609,Local Customer 11,Zambia,SINV-434620,2024-01-22,No,304867,48779,256089,N/A,Yes
SAL00010609-0013,CLM00010609,TPIN1000000609,Local Customer 12,Zambia,SINV-211548,2024-02-10,No,116059,18569,97490,N/A,Yes
SAL00010609-0014,CLM00010609,TPIN1000000609,Zimbabwe Buyer 13,Zimbabwe,SINV-270099,2024-01-13,Yes,167459,0,167459,EXP-356599,Yes
SAL00010609-0015,CLM00010609,TPIN1000000609,Local Customer 14,Zambia,SINV-485919,2024-01-21,No,180636,28902,151734,N/A,Yes
SAL00010609-0016,CLM00010609,TPIN1000000609,Zimbabwe Buyer 15,China,SINV-660055,2024-02-17,Yes,288129,0,288129,EXP-320359,Yes
SAL00010609-0017,CLM00010609,TPIN1000000609,Local Customer 16,Zambia,SINV-560788,2024-01-01,No,293664,46986,246678,N/A,Yes
SAL00010609-0018,CLM00010609,TPIN1000000609,Malawi Buyer 17,Malawi,SINV-826629,2024-02-12,Yes,110231,0,110231,EXP-56413,Yes
SAL00010609-0019,CLM00010609,TPIN1000000609,Local Customer 18,Zambia,SINV-815308,2024-02-25,No,12101,1936,10165,N/A,Yes
SAL00010609-0020,CLM00010609,TPIN1000000609,Local Customer 19,Zambia,SINV-578250,2024-01-02,No,285345,45655,239690,N/A,Yes
SAL00010609-0021,CLM00010609,TPIN1000000609,Local Customer 20,Zambia,SINV-284390,2024-03-18,No,23800,3808,19992,N/A,Yes
SAL00010609-0022,CLM00010609,TPIN1000000609,Malawi Buyer 21,DRC,SINV-198371,2024-02-17,Yes,92264,0,92264,EXP-306119,Yes
SAL00010609-0023,CLM00010609,TPIN1000000609,Zimbabwe Buyer 22,UK,SINV-748763,2024-03-09,Yes,79093,0,79093,EXP-390429,Yes
SAL00010609-0024,CLM00010609,TPIN1000000609,Local Customer 23,Zambia,SINV-881474,2024-02-27,No,138029,22085,115944,N/A,Yes
SAL00010609-0025,CLM00010609,TPIN1000000609,UK Buyer 24,UAE,SINV-991686,2024-03-23,Yes,250527,0,250527,EXP-988608,Yes
SAL00010610-0001,CLM00010610,TPIN1000000610,Local Customer 0,Zambia,SINV-406399,2024-05-29,No,223502,35760,187742,N/A,Yes
SAL00010610-0002,CLM00010610,TPIN1000000610,Local Customer 1,Zambia,SINV-20790,2024-05-04,No,58058,9289,48769,N/A,Yes
SAL00010610-0003,CLM00010610,TPIN1000000610,UK Buyer 2,Botswana,SINV-238418,2024-05-22,Yes,168090,0,168090,EXP-991737,Yes
SAL00010610-0004,CLM00010610,TPIN1000000610,Local Customer 3,Zambia,SINV-195910,2024-05-17,No,276228,44196,232032,N/A,Yes
SAL00010610-0005,CLM00010610,TPIN1000000610,Zimbabwe Buyer 4,UAE,SINV-942069,2024-06-30,Yes,13292,0,13292,EXP-245000,Yes
SAL00010610-0006,CLM00010610,TPIN1000000610,Local Customer 5,Zambia,SINV-781851,2024-06-03,No,88974,14236,74738,N/A,Yes
SAL00010610-0007,CLM00010610,TPIN1000000610,Tanzania Buyer 6,UK,SINV-872267,2024-05-05,Yes,186217,0,186217,EXP-18569,Yes
SAL00010610-0008,CLM00010610,TPIN1000000610,Local Customer 7,Zambia,SINV-591820,2024-05-04,No,113508,18161,95346,N/A,Yes
SAL00010610-0009,CLM00010610,TPIN1000000610,Local Customer 8,Zambia,SINV-403204,2024-04-21,No,90613,14498,76115,N/A,Yes
SAL00010610-0010,CLM00010610,TPIN1000000610,Local Customer 9,Zambia,SINV-301652,2024-06-10,No,159721,25555,134166,N/A,Yes
SAL00010610-0011,CLM00010610,TPIN1000000610,Local Customer 10,Zambia,SINV-838759,2024-05-16,No,204849,32776,172073,N/A,Yes
SAL00010610-0012,CLM00010610,TPIN1000000610,Local Customer 11,Zambia,SINV-50952,2024-04-19,No,56523,9044,47480,N/A,Yes
SAL00010610-0013,CLM00010610,TPIN1000000610,DRC Buyer 12,Zimbabwe,SINV-918336,2024-06-26,Yes,303512,0,303512,EXP-160495,Yes
SAL00010610-0014,CLM00010610,TPIN1000000610,Local Customer 13,Zambia,SINV-79111,2024-06-06,No,226436,36230,190206,N/A,Yes
SAL00010610-0015,CLM00010610,TPIN1000000610,Local Customer 14,Zambia,SINV-807505,2024-06-03,No,170506,27281,143225,N/A,Yes
SAL00010611-0001,CLM00010611,TPIN1000000611,Tanzania Buyer 0,Malawi,SINV-571124,2024-09-08,Yes,107746,0,107746,EXP-723254,Yes
SAL00010611-0002,CLM00010611,TPIN1000000611,South Africa Buyer 1,Malawi,SINV-747687,2024-06-27,Yes,218204,0,218204,EXP-154384,Yes
SAL00010611-0003,CLM00010611,TPIN1000000611,Local Customer 2,Zambia,SINV-169858,2024-09-02,No,284266,45483,238783,N/A,Yes
SAL00010611-0004,CLM00010611,TPIN1000000611,Tanzania Buyer 3,DRC,SINV-744166,2024-07-24,Yes,98443,0,98443,EXP-781900,Yes
SAL00010611-0005,CLM00010611,TPIN1000000611,South Africa Buyer 4,DRC,SINV-100138,2024-09-12,Yes,300660,0,300660,EXP-164988,Yes
SAL00010611-0006,CLM00010611,TPIN1000000611,Local Customer 5,Zambia,SINV-654821,2024-08-25,No,155164,24826,130338,N/A,Yes
SAL00010611-0007,CLM00010611,TPIN1000000611,Local Customer 6,Zambia,SINV-254763,2024-08-01,No,28231,4517,23714,N/A,Yes
SAL00010611-0008,CLM00010611,TPIN1000000611,Local Customer 7,Zambia,SINV-409180,2024-09-16,No,214796,34367,180429,N/A,Yes
SAL00010611-0009,CLM00010611,TPIN1000000611,Zimbabwe Buyer 8,Botswana,SINV-765346,2024-07-11,Yes,138201,0,138201,EXP-867318,Yes
SAL00010611-0010,CLM00010611,TPIN1000000611,Local Customer 9,Zambia,SINV-7263,2024-07-13,No,34876,5580,29296,N/A,Yes
SAL00010611-0011,CLM00010611,TPIN1000000611,Local Customer 10,Zambia,SINV-507703,2024-07-12,No,140719,22515,118204,N/A,Yes
SAL00010611-0012,CLM00010611,TPIN1000000611,Local Customer 11,Zambia,SINV-279986,2024-09-10,No,45821,7331,38490,N/A,Yes
SAL00010611-0013,CLM00010611,TPIN1000000611,Local Customer 12,Zambia,SINV-839363,2024-09-15,No,220634,35301,185333,N/A,Yes
SAL00010611-0014,CLM00010611,TPIN1000000611,Local Customer 13,Zambia,SINV-127362,2024-08-15,No,61203,9792,51411,N/A,Yes
SAL00010611-0015,CLM00010611,TPIN1000000611,Local Customer 14,Zambia,SINV-55560,2024-07-25,No,22564,3610,18954,N/A,Yes
SAL00010611-0016,CLM00010611,TPIN1000000611,Botswana Buyer 15,Tanzania,SINV-499220,2024-07-16,Yes,258300,0,258300,EXP-614283,Yes
SAL00010612-0001,CLM00010612,TPIN1000000612,Local Customer 0,Zambia,SINV-870839,2024-08-07,No,84509,13521,70988,N/A,Yes
SAL00010612-0002,CLM00010612,TPIN1000000612,Local Customer 1,Zambia,SINV-261361,2024-07-13,No,51288,8206,43082,N/A,Yes
SAL00010612-0003,CLM00010612,TPIN1000000612,Local Customer 2,Zambia,SINV-801487,2024-06-30,No,148571,23771,124799,N/A,Yes
SAL00010612-0004,CLM00010612,TPIN1000000612,Malawi Buyer 3,China,SINV-15508,2024-09-03,Yes,299321,0,299321,EXP-812265,Yes
SAL00010612-0005,CLM00010612,TPIN1000000612,UK Buyer 4,Malawi,SINV-207732,2024-07-27,Yes,46191,0,46191,EXP-577239,Yes
SAL00010612-0006,CLM00010612,TPIN1000000612,Local Customer 5,Zambia,SINV-422164,2024-09-07,No,117555,18809,98747,N/A,Yes
SAL00010612-0007,CLM00010612,TPIN1000000612,Zimbabwe Buyer 6,Zimbabwe,SINV-122297,2024-08-12,Yes,150859,0,150859,EXP-344101,Yes
SAL00010612-0008,CLM00010612,TPIN1000000612,Local Customer 7,Zambia,SINV-49950,2024-07-23,No,14693,2351,12342,N/A,Yes
SAL00010612-0009,CLM00010612,TPIN1000000612,Local Customer 8,Zambia,SINV-865531,2024-07-09,No,33410,5346,28065,N/A,Yes
SAL00010612-0010,CLM00010612,TPIN1000000612,Local Customer 9,Zambia,SINV-563494,2024-07-24,No,243304,38929,204375,N/A,Yes
SAL00010612-0011,CLM00010612,TPIN1000000612,Zimbabwe Buyer 10,Botswana,SINV-112546,2024-07-04,Yes,202102,0,202102,EXP-717545,Yes
SAL00010612-0012,CLM00010612,TPIN1000000612,China Buyer 11,UAE,SINV-39290,2024-07-24,Yes,283155,0,283155,EXP-820929,Yes
SAL00010613-0001,CLM00010613,TPIN1000000613,Local Customer 0,Zambia,SINV-674098,2024-07-14,No,168941,27031,141910,N/A,Yes
SAL00010613-0002,CLM00010613,TPIN1000000613,Tanzania Buyer 1,Tanzania,SINV-347379,2024-06-09,Yes,44860,0,44860,EXP-93139,Yes
SAL00010613-0003,CLM00010613,TPIN1000000613,Local Customer 2,Zambia,SINV-787827,2024-06-02,No,36024,5764,30260,N/A,Yes
SAL00010613-0004,CLM00010613,TPIN1000000613,UK Buyer 3,UAE,SINV-912766,2024-05-15,Yes,133570,0,133570,EXP-728900,Yes
SAL00010613-0005,CLM00010613,TPIN1000000613,Local Customer 4,Zambia,SINV-919941,2024-05-01,No,307392,49183,258210,N/A,Yes
SAL00010613-0006,CLM00010613,TPIN1000000613,DRC Buyer 5,South Africa,SINV-772639,2024-05-29,Yes,185934,0,185934,EXP-603281,Yes
SAL00010613-0007,CLM00010613,TPIN1000000613,Local Customer 6,Zambia,SINV-87209,2024-06-21,No,47545,7607,39938,N/A,Yes
SAL00010613-0008,CLM00010613,TPIN1000000613,Local Customer 7,Zambia,SINV-357549,2024-06-30,No,156043,24967,131076,N/A,Yes
SAL00010613-0009,CLM00010613,TPIN1000000613,Local Customer 8,Zambia,SINV-592378,2024-05-24,No,103625,16580,87045,N/A,Yes
SAL00010613-0010,CLM00010613,TPIN1000000613,UAE Buyer 9,Malawi,SINV-513857,2024-07-13,Yes,176872,0,176872,EXP-216224,Yes
SAL00010613-0011,CLM00010613,TPIN1000000613,Local Customer 10,Zambia,SINV-91615,2024-06-16,No,91132,14581,76551,N/A,Yes
SAL00010613-0012,CLM00010613,TPIN1000000613,Local Customer 11,Zambia,SINV-368952,2024-05-05,No,60671,9707,50963,N/A,Yes
SAL00010613-0013,CLM00010613,TPIN1000000613,Local Customer 12,Zambia,SINV-356478,2024-06-10,No,107069,17131,89938,N/A,Yes
