claim_id,taxpayer_id,net_refund_amount,is_fraud,refund_to_output_ratio,input_output_vat_ratio,processing_days_zscore,total_claims_filed,is_first_time_claimant,is_high_value_claim,submitted_by_agent,has_few_documents,business_age_years,is_young_business,address_not_verified,bank_not_verified,is_small_business,claim_to_turnover_ratio,claim_exceeds_business_size,single_director,no_tax_agent,is_sole_proprietor,low_supplier_diversity,has_unverified_suppliers,unverified_supplier_ratio,has_unverified_payments,has_few_purchases,suspicious_purchase_pattern,has_export_sales,is_export_heavy,has_missing_export_docs,has_unpaid_sales,has_few_sales,single_export_destination,export_without_customs,large_export_customs_mismatch,has_unverified_customs,has_audit_issues,has_penalties,low_compliance_rating,never_audited,not_registered_pacra,directors_mismatch,address_mismatch_pacra,is_dormant_company,claim_exceeds_share_capital,supplier_risk_score,export_risk_score,legitimacy_risk_score,historical_risk_score
CLM00010596,TPIN1000000596,0,0,0.0,0.9886062533121357,0.5924183730113769,1,0,0,0,0,2.088980150581793,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010597,TPIN1000000597,5802,0,0.06825641447948896,1.0682446501888168,-0.5791157915301313,1,0,0,1,0,4.432580424366872,0,0,0,0,0.001203934762589128,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010598,TPIN1000000598,0,0,0.0,0.8273211117681845,-0.9570300381564243,1,0,0,0,0,4.4955509924709105,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
CLM00010599,TPIN1000000599,0,0,0.0,0.8690070356132589,0.2900869757103426,1,1,0,1,0,2.9787816563997263,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010600,TPIN1000000600,5595,0,0.11464459152101306,1.1146036104337849,0.9703326196376699,1,0,0,1,0,3.887748117727584,0,0,0,1,0.0017017872568223572,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010601,TPIN1000000601,0,0,0.0,0.8174759498729697,0.44125267436085974,1,0,0,1,0,5.166324435318275,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010602,TPIN1000000602,0,0,0.0,0.8731773702287603,0.10112985239719607,1,0,0,1,0,7.652292950034223,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010603,TPIN1000000603,22383,0,0.16022763878449478,1.1602133218798096,-1.5616928327584931,1,0,1,0,0,5.607118412046543,0,0,0,0,0.0050792960648900895,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010604,TPIN1000000604,0,0,0.0,0.9571167100408957,1.0837068936255578,1,0,0,1,0,8.224503764544833,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010605,TPIN1000000605,74,0,0.033363390441839495,1.0333633904418396,0.856958345649782,1,0,0,0,0,6.360027378507871,0,0,0,0,1.9889617995696316e-05,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010606,TPIN1000000606,6223,0,0.08279009126466753,1.0827900912646675,1.49941256491448,1,0,0,0,0,3.047227926078029,0,0,0,0,0.0024119070615429695,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010607,TPIN1000000607,10264,0,0.12662381721955612,1.1266114805265302,0.9325411949750406,1,1,0,1,0,1.3880903490759753,1,0,0,0,0.003770916111444826,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,2
CLM00010608,TPIN1000000608,0,0,0.0,0.8460361187633915,-0.050035846253321116,1,1,0,1,0,3.0143737166324436,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010609,TPIN1000000609,0,0,0.0,0.8962086823093153,0.32787840037297183,1,0,0,0,0,7.143052703627652,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010610,TPIN1000000610,988,0,0.017184999652125513,1.0171676059277812,1.6883696882276267,1,0,0,1,0,5.645448323066393,0,0,0,0,0.0004109481922438936,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010611,TPIN1000000611,7632,0,0.11614140276657586,1.1161261850775341,0.13892127705982538,1,0,0,1,0,1.5468856947296372,1,0,0,0,0.003114580825249652,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010612,TPIN1000000612,0,0,0.0,0.9634068148510014,0.2522955510477133,1,0,0,1,0,8.449007529089664,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010613,TPIN1000000613,2,0,0.00019227071716977504,1.0000961353585849,0.6680012223366355,1,0,0,1,0,3.1512662559890487,0,0,0,0,5.4166926216521455e-06,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010614,TPIN1000000614,3820,0,0.05481968342350358,1.0548053327210367,-1.297152860120088,1,0,0,1,0,1.0650239561943875,1,0,0,0,0.001799504994804047,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010615,TPIN1000000615,106,0,0.05408163265306123,1.0535714285714286,-1.1081957368069415,1,0,0,1,0,5.47296372347707,0,0,0,0,0.00019331530272994035,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010616,TPIN1000000616,0,0,0.0,0.8477832900228365,1.4616211402518509,1,0,0,1,0,6.113620807665982,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010617,TPIN1000000617,505,0,0.008133354807537446,1.0081172491544532,-1.3727357094453465,1,0,0,0,0,8.2984257357974,0,0,0,0,0.00028891515505876134,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010618,TPIN1000000618,0,0,0.0,0.9078615935304256,0.9703326196376699,1,0,0,0,0,4.030116358658453,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010619,TPIN1000000619,1237,0,0.12861301725930546,1.1285090455396132,1.0837068936255578,1,0,0,1,0,0.6433949349760438,1,0,0,0,0.0006806396802479135,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010620,TPIN1000000620,0,0,0.0,0.9210801279958205,1.3482468662639628,1,0,0,0,0,1.6865160848733745,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010621,TPIN1000000621,0,0,0.0,0.9055470080023306,-0.08782727091595041,1,0,0,1,0,1.3880903490759753,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010622,TPIN1000000622,6911,0,0.04996746439158412,1.049953004121177,1.612786838902368,1,0,0,0,0,4.369609856262834,0,0,0,0,0.0016337412603943861,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010623,TPIN1000000623,0,0,0.0,0.9408357893293907,1.1970811676134456,1,0,0,1,0,7.181382614647502,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010624,TPIN1000000624,1629,0,0.13867370392440623,1.138588575806589,-0.6546986408553899,1,0,0,0,0,9.292265571526352,0,0,0,0,0.005884010229292185,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010625,TPIN1000000625,763,0,0.10143578835416113,1.101302844988035,-1.2593614354574587,1,0,0,1,0,7.969883641341547,0,0,0,0,0.0002227305421664238,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010626,TPIN1000000626,4339,0,0.06410010193378736,1.0640705559084664,-1.2215700107948293,1,0,0,1,0,4.268309377138946,0,0,0,0,0.001162953693322759,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010627,TPIN1000000627,1455,0,0.10446582423894314,1.1043940264215968,0.9325411949750406,1,0,0,1,0,5.3990417522245036,0,0,0,0,0.0003765442194898253,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010628,TPIN1000000628,1459,0,0.018378786924481954,1.0183535932480947,-1.4861099834332345,1,0,0,0,0,6.16290212183436,0,0,0,0,0.0007982011751447047,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010629,TPIN1000000629,7288,0,0.12810011776492713,1.1280825409101296,-1.1837785861322,1,0,0,1,0,3.542778918548939,0,0,0,0,0.0049862413127333876,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010630,TPIN1000000630,13117,0,0.10708629275859254,1.107078128826843,0.6302097976740062,1,0,1,0,0,7.854893908281999,0,0,0,0,0.003542126242491851,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010631,TPIN1000000631,0,0,0.0,0.9588150570283,0.17671270172245468,1,0,0,1,0,4.646132785763176,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010632,TPIN1000000632,14633,0,0.12481022159294451,1.1248016922263353,-0.6546986408553899,1,1,1,1,0,9.204654346338124,0,0,0,0,0.003315477682097508,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010633,TPIN1000000633,0,0,0.0,0.8253029350348928,-0.6169072161927606,1,0,0,1,0,7.561943874058864,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010634,TPIN1000000634,0,0,0.0,0.9407223942208462,-0.16341012024120902,1,0,0,0,0,7.3319644079397674,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010635,TPIN1000000635,0,0,0.0,0.9549342872696166,-1.2593614354574587,1,0,0,1,0,6.825462012320329,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010636,TPIN1000000636,0,0,0.0,0.9759865659109992,-1.1081957368069415,1,0,0,1,0,7.846680355920602,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010637,TPIN1000000637,15389,0,0.19358206702224012,1.1935694877729697,1.0837068936255578,1,0,1,1,0,9.267624914442163,0,0,0,0,0.008599334919200674,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010638,TPIN1000000638,7402,0,0.10879054659827452,1.1087758491453432,-1.5616928327584931,1,0,0,0,0,3.1019849418206706,0,0,0,0,0.004094585930710667,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010639,TPIN1000000639,23756,0,0.19925685480150643,1.1992484671581827,0.5924183730113769,1,0,1,1,0,3.685147159479808,0,0,0,0,0.008081091212646723,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010640,TPIN1000000640,0,0,0.0,0.9206781248990404,1.6505782635649973,1,0,0,1,0,4.736481861738535,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010641,TPIN1000000641,0,0,0.0,0.8368018498754891,1.0837068936255578,1,0,0,1,0,8.969199178644764,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010642,TPIN1000000642,1458,0,0.03828077821828971,1.0382545225404993,1.234872592276075,1,0,0,1,0,1.352498288843258,1,0,0,0,0.0003527074896153287,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010643,TPIN1000000643,0,0,0.0,0.8340431654676259,0.44125267436085974,1,0,0,0,0,2.135523613963039,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010644,TPIN1000000644,0,0,0.0,0.9446922519913107,-0.5035329422048727,1,0,0,1,0,6.69678302532512,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010645,TPIN1000000645,2213,0,0.07907242648372459,1.0790366956086754,-1.032612887481683,1,1,0,1,0,6.217659137577002,0,0,0,0,0.0028595721366805704,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010646,TPIN1000000646,0,0,0.0,0.8759095378564405,0.32787840037297183,1,0,0,1,0,0.5201916495550992,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010647,TPIN1000000647,0,0,0.0,0.9198354458527908,1.5749954142397387,1,0,0,1,0,8.405201916495551,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010648,TPIN1000000648,0,0,0.0,0.9875527209134862,-1.297152860120088,1,1,0,1,0,3.5017111567419574,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,2
CLM00010649,TPIN1000000649,0,0,0.0,0.96,0.5924183730113769,1,0,0,1,0,1.8151950718685832,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010650,TPIN1000000650,0,0,0.0,0.931795854605189,-0.6169072161927606,1,0,0,1,0,6.195756331279945,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010651,TPIN1000000651,0,0,0.0,0.8687227801973157,0.5168355236861184,1,0,0,1,0,3.055441478439425,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010652,TPIN1000000652,14904,0,0.13372572946201056,1.133716756989556,1.4238297155892214,1,0,1,0,0,2.532511978097194,0,0,0,0,0.0032586743291282937,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010653,TPIN1000000653,282,0,0.016128109808407207,1.016070917929654,-0.8058643395059071,1,0,0,1,0,1.6919917864476386,1,0,0,0,5.827440798780949e-05,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010654,TPIN1000000654,4291,0,0.10067334537690918,1.1006498838655185,-0.919238613493795,1,0,0,1,0,9.820670773442847,0,0,0,0,0.003610986284816017,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010655,TPIN1000000655,15474,0,0.09856364852383834,1.0985572788942324,0.8191669209871527,1,0,1,0,0,2.4531143052703626,0,0,0,0,0.0042215906781253995,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010656,TPIN1000000656,11357,0,0.09760730185468484,1.097598707392956,0.40346124969823044,1,0,0,1,0,7.737166324435318,0,0,0,0,0.002239089490829433,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010657,TPIN1000000657,1159,0,0.017395611322906974,1.017380602167322,-0.4279500928796141,1,0,0,1,0,6.880219028062971,0,0,0,0,0.00023725394626597293,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010658,TPIN1000000658,23397,0,0.17607218380078715,1.1760721838007873,0.7813754963245234,1,0,1,1,0,3.2580424366872007,0,0,0,0,0.006218169322262864,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010659,TPIN1000000659,46,0,0.027058823529411764,1.026470588235294,0.13892127705982538,1,0,0,0,0,1.218343600273785,1,0,0,0,0.0002264994509850264,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010660,TPIN1000000660,0,0,0.0,0.8397490303935367,-1.032612887481683,1,0,0,1,0,6.765229295003422,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010661,TPIN1000000661,0,0,0.0,0.9321705426356589,0.06333842773456677,1,0,0,1,0,1.0403832991101984,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010662,TPIN1000000662,0,0,0.0,0.8242478718341881,0.856958345649782,1,0,0,1,0,3.485284052019165,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010663,TPIN1000000663,0,0,0.0,0.9316840322332289,-1.1459871614695707,1,0,0,1,0,8.528405201916495,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010664,TPIN1000000664,3149,0,0.16103298389158782,1.1609818460751726,0.17671270172245468,1,1,0,0,0,1.218343600273785,1,0,0,0,0.006648888438450803,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
CLM00010665,TPIN1000000665,0,0,0.0,0.8643267389917039,1.4616211402518509,1,0,0,1,0,2.784394250513347,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010666,TPIN1000000666,1705,0,0.015118196811434854,1.0151093298338327,-0.541324366867502,1,0,0,1,0,2.4722792607802875,0,0,0,0,0.00047643850897381013,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010667,TPIN1000000667,0,0,0.0,0.9951599485744536,0.36566982503560114,1,0,0,1,0,5.601642710472279,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010668,TPIN1000000668,7770,0,0.11145377608835975,1.111439431973033,-0.3523672435543555,1,0,0,1,0,8.930869267624914,0,0,0,0,0.00352854946190756,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010669,TPIN1000000669,0,0,0.0,0.910285801620052,-0.9948214628190536,1,1,0,1,0,8.487337440109513,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLM00010670,TPIN1000000670,0,0,0.0,0.9892170651664323,-1.5616928327584931,1,0,0,1,0,4.788501026694045,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010671,TPIN1000000671,0,0,0.0,0.9501671626437415,-0.16341012024120902,1,0,0,0,0,4.993839835728953,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010672,TPIN1000000672,462,0,0.054810772333610154,1.054692134298256,1.612786838902368,1,0,0,1,0,4.175222450376454,0,0,0,0,0.0003020865549905418,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010673,TPIN1000000673,5853,0,0.06994001386133882,1.0699280644313267,-0.08782727091595041,1,0,0,1,0,5.316906228610541,0,0,0,0,0.0025872815199229075,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010674,TPIN1000000674,977,0,0.030796873029882738,1.0307653511537007,1.49941256491448,1,0,0,1,0,0.7063655030800822,1,0,0,0,0.00031581972350742856,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010675,TPIN1000000675,3140,0,0.17802471935593606,1.1779680235854406,-1.410527134107976,1,0,0,0,0,0.432580424366872,1,0,0,0,0.0025839835810062394,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010676,TPIN1000000676,0,0,0.0,0.809304347826087,1.2726640169387042,1,0,0,1,0,7.345653661875428,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010677,TPIN1000000677,25476,0,0.19888674634835626,1.1988789395205046,-1.5994842574211223,1,1,1,1,0,8.145106091718,0,0,0,0,0.006705331022420852,0,0,0,1,0,0,0.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
CLM00010678,TPIN1000000678,176,0,0.09871003925967471,1.098149186763881,1.0837068936255578,1,0,0,1,0,1.9082819986310746,1,0,0,0,0.00012557471838442417,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010679,TPIN1000000679,0,0,0.0,0.9067374709591769,1.4238297155892214,1,0,0,1,0,9.007529089664613,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010680,TPIN1000000680,2259,0,0.03266716797778806,1.0326527070800555,0.6680012223366355,1,0,0,0,0,8.681724845995893,0,0,0,0,0.0013665359010577194,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010681,TPIN1000000681,17197,0,0.19778715769376748,1.1977756564343796,-0.4657415175422434,1,0,1,1,0,5.204654346338125,0,0,0,0,0.004970692367702321,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010682,TPIN1000000682,0,0,0.0,0.9274918691409987,1.4616211402518509,1,0,0,1,0,1.5468856947296372,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010683,TPIN1000000683,6946,0,0.17423368283750565,1.174208598806,0.7057926469992648,1,0,0,1,0,5.598904859685147,0,0,0,0,0.004939866056093722,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010684,TPIN1000000684,3415,0,0.018840859562494826,1.0188298253841273,1.4238297155892214,1,0,0,0,0,6.798083504449007,0,0,0,0,0.0007932940519206892,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010685,TPIN1000000685,7395,0,0.049540768133126994,1.049540768133127,-0.5035329422048727,1,0,0,1,0,9.388090349075975,0,0,0,0,0.0020047419806254363,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010686,TPIN1000000686,6186,0,0.17078961899503037,1.1707620099392602,-1.4483185587706051,1,0,0,1,0,6.365503080082136,0,0,0,0,0.002857344775645778,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010687,TPIN1000000687,0,0,0.0,0.8561956871580303,1.3482468662639628,1,0,0,0,0,4.583162217659138,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010688,TPIN1000000688,0,0,0.0,0.845438282647585,1.234872592276075,1,0,0,0,0,8.334017796030116,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
